"StichtagDatJahr","QuarSort","QuarLang","KreisSort","KreisLang","HHtypSort","HHtypLang","AnzHH","AnzBestWir"
2018,82,"Mühlebach",8,"Kreis 8",5,"Ehepaar ohne Kinder",307,614
2018,82,"Mühlebach",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",14,28
2018,82,"Mühlebach",8,"Kreis 8",7,"Ein-Elternhaushalt",128,306
2018,82,"Mühlebach",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",330,1218
2018,82,"Mühlebach",8,"Kreis 8",10,"Paar mit Kind(ern)",60,209
2018,82,"Mühlebach",8,"Kreis 8",11,"Patchwork-Haushalt",21,66
2018,82,"Mühlebach",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",156,529
2018,82,"Mühlebach",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",64,298
2018,82,"Mühlebach",8,"Kreis 8",14,"Generationenhaushalt",7,36
2018,83,"Weinegg",8,"Kreis 8",1,"Einpersonenhaushalt",1138,1138
2018,83,"Weinegg",8,"Kreis 8",4,"Zweipersonenhaushalt",287,574
2018,83,"Weinegg",8,"Kreis 8",5,"Ehepaar ohne Kinder",271,542
2018,83,"Weinegg",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",13,26
2018,83,"Weinegg",8,"Kreis 8",7,"Ein-Elternhaushalt",106,254
2018,83,"Weinegg",8,"Kreis 8",8,"Ehepaar mit Kind(ern)",335,1244
2018,83,"Weinegg",8,"Kreis 8",9,"Eingetragenes Paar mit Kind(ern)",1,3
2018,83,"Weinegg",8,"Kreis 8",10,"Paar mit Kind(ern)",51,175
2018,83,"Weinegg",8,"Kreis 8",11,"Patchwork-Haushalt",13,42
2018,83,"Weinegg",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",93,313
2018,83,"Weinegg",8,"Kreis 8",13,"Wohngemeinschaft mit Kind(ern)",63,345
2018,83,"Weinegg",8,"Kreis 8",14,"Generationenhaushalt",4,19
2018,83,"Weinegg",8,"Kreis 8",15,"Familien-Verbund",1,6
2018,91,"Albisrieden",9,"Kreis 9",1,"Einpersonenhaushalt",4540,4540
2018,91,"Albisrieden",9,"Kreis 9",4,"Zweipersonenhaushalt",1480,2960
2018,91,"Albisrieden",9,"Kreis 9",5,"Ehepaar ohne Kinder",1447,2894
2018,91,"Albisrieden",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",50,100
2018,91,"Albisrieden",9,"Kreis 9",7,"Ein-Elternhaushalt",479,1127
2018,91,"Albisrieden",9,"Kreis 9",8,"Ehepaar mit Kind(ern)",1642,6071
2018,91,"Albisrieden",9,"Kreis 9",9,"Eingetragenes Paar mit Kind(ern)",2,7
2018,91,"Albisrieden",9,"Kreis 9",10,"Paar mit Kind(ern)",344,1202
2018,91,"Albisrieden",9,"Kreis 9",11,"Patchwork-Haushalt",47,153
2018,91,"Albisrieden",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",359,1198
2018,91,"Albisrieden",9,"Kreis 9",13,"Wohngemeinschaft mit Kind(ern)",207,1010
2018,91,"Albisrieden",9,"Kreis 9",14,"Generationenhaushalt",59,304
2018,92,"Altstetten",9,"Kreis 9",1,"Einpersonenhaushalt",7112,7112
2018,92,"Altstetten",9,"Kreis 9",4,"Zweipersonenhaushalt",2423,4846
2018,92,"Altstetten",9,"Kreis 9",5,"Ehepaar ohne Kinder",2070,4140
2018,92,"Altstetten",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",71,142
2018,92,"Altstetten",9,"Kreis 9",7,"Ein-Elternhaushalt",739,1771
2018,92,"Altstetten",9,"Kreis 9",8,"Ehepaar mit Kind(ern)",2296,8650
2018,92,"Altstetten",9,"Kreis 9",9,"Eingetragenes Paar mit Kind(ern)",2,8
2018,92,"Altstetten",9,"Kreis 9",10,"Paar mit Kind(ern)",261,888
2018,92,"Altstetten",9,"Kreis 9",11,"Patchwork-Haushalt",77,264
2018,92,"Altstetten",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",698,2367
2018,92,"Altstetten",9,"Kreis 9",13,"Wohngemeinschaft mit Kind(ern)",337,1604
2018,92,"Altstetten",9,"Kreis 9",14,"Generationenhaushalt",125,650
2018,101,"Höngg",10,"Kreis 10",1,"Einpersonenhaushalt",4558,4558
2018,101,"Höngg",10,"Kreis 10",4,"Zweipersonenhaushalt",1548,3096
2018,101,"Höngg",10,"Kreis 10",5,"Ehepaar ohne Kinder",1647,3294
2018,101,"Höngg",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",43,86
2018,101,"Höngg",10,"Kreis 10",7,"Ein-Elternhaushalt",551,1347
2018,101,"Höngg",10,"Kreis 10",8,"Ehepaar mit Kind(ern)",1811,6790
2018,101,"Höngg",10,"Kreis 10",9,"Eingetragenes Paar mit Kind(ern)",2,9
2018,101,"Höngg",10,"Kreis 10",10,"Paar mit Kind(ern)",324,1138
2018,101,"Höngg",10,"Kreis 10",11,"Patchwork-Haushalt",32,109
2018,101,"Höngg",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",350,1193
2018,101,"Höngg",10,"Kreis 10",13,"Wohngemeinschaft mit Kind(ern)",181,850
2018,101,"Höngg",10,"Kreis 10",14,"Generationenhaushalt",32,152
2018,101,"Höngg",10,"Kreis 10",15,"Familien-Verbund",1,4
2018,102,"Wipkingen",10,"Kreis 10",1,"Einpersonenhaushalt",4128,4128
2018,102,"Wipkingen",10,"Kreis 10",4,"Zweipersonenhaushalt",1538,3076
2018,102,"Wipkingen",10,"Kreis 10",5,"Ehepaar ohne Kinder",737,1474
2018,102,"Wipkingen",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",46,92
2018,102,"Wipkingen",10,"Kreis 10",7,"Ein-Elternhaushalt",355,820
2018,102,"Wipkingen",10,"Kreis 10",8,"Ehepaar mit Kind(ern)",865,3165
2018,102,"Wipkingen",10,"Kreis 10",10,"Paar mit Kind(ern)",313,1073
2018,102,"Wipkingen",10,"Kreis 10",11,"Patchwork-Haushalt",47,153
2018,102,"Wipkingen",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",414,1414
2018,102,"Wipkingen",10,"Kreis 10",13,"Wohngemeinschaft mit Kind(ern)",99,477
2018,102,"Wipkingen",10,"Kreis 10",14,"Generationenhaushalt",17,78
2018,111,"Affoltern",11,"Kreis 11",1,"Einpersonenhaushalt",4175,4175
2018,111,"Affoltern",11,"Kreis 11",4,"Zweipersonenhaushalt",1273,2546
2018,111,"Affoltern",11,"Kreis 11",5,"Ehepaar ohne Kinder",1714,3428
2018,111,"Affoltern",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",29,58
2018,111,"Affoltern",11,"Kreis 11",7,"Ein-Elternhaushalt",712,1782
2018,111,"Affoltern",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",2433,9211
2018,111,"Affoltern",11,"Kreis 11",9,"Eingetragenes Paar mit Kind(ern)",4,14
2018,111,"Affoltern",11,"Kreis 11",10,"Paar mit Kind(ern)",239,859
2018,111,"Affoltern",11,"Kreis 11",11,"Patchwork-Haushalt",70,235
2018,111,"Affoltern",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",424,1418
2018,111,"Affoltern",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",269,1276
2018,111,"Affoltern",11,"Kreis 11",14,"Generationenhaushalt",126,643
2018,111,"Affoltern",11,"Kreis 11",15,"Familien-Verbund",1,4
2018,115,"Oerlikon",11,"Kreis 11",1,"Einpersonenhaushalt",4825,4825
2018,115,"Oerlikon",11,"Kreis 11",4,"Zweipersonenhaushalt",1918,3836
2018,115,"Oerlikon",11,"Kreis 11",5,"Ehepaar ohne Kinder",1197,2394
2018,115,"Oerlikon",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",51,102
2018,115,"Oerlikon",11,"Kreis 11",7,"Ein-Elternhaushalt",424,1050
2018,115,"Oerlikon",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",1496,5558
2018,115,"Oerlikon",11,"Kreis 11",9,"Eingetragenes Paar mit Kind(ern)",2,7
2018,115,"Oerlikon",11,"Kreis 11",10,"Paar mit Kind(ern)",206,726
2018,115,"Oerlikon",11,"Kreis 11",11,"Patchwork-Haushalt",38,123
2018,115,"Oerlikon",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",682,2285
2018,115,"Oerlikon",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",152,735
2018,115,"Oerlikon",11,"Kreis 11",14,"Generationenhaushalt",37,184
2018,119,"Seebach",11,"Kreis 11",1,"Einpersonenhaushalt",4739,4739
2018,119,"Seebach",11,"Kreis 11",4,"Zweipersonenhaushalt",1414,2828
2018,119,"Seebach",11,"Kreis 11",5,"Ehepaar ohne Kinder",1538,3076
2018,119,"Seebach",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",44,88
2018,119,"Seebach",11,"Kreis 11",7,"Ein-Elternhaushalt",603,1537
2018,119,"Seebach",11,"Kreis 11",8,"Ehepaar mit Kind(ern)",2080,7843
2018,119,"Seebach",11,"Kreis 11",10,"Paar mit Kind(ern)",197,683
2018,119,"Seebach",11,"Kreis 11",11,"Patchwork-Haushalt",60,207
2018,119,"Seebach",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",566,1898
2018,119,"Seebach",11,"Kreis 11",13,"Wohngemeinschaft mit Kind(ern)",257,1210
2018,119,"Seebach",11,"Kreis 11",14,"Generationenhaushalt",93,506
2018,121,"Saatlen",12,"Kreis 12",1,"Einpersonenhaushalt",1006,1006
2018,121,"Saatlen",12,"Kreis 12",4,"Zweipersonenhaushalt",308,616
2018,121,"Saatlen",12,"Kreis 12",5,"Ehepaar ohne Kinder",448,896
2018,121,"Saatlen",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",7,14
2018,121,"Saatlen",12,"Kreis 12",7,"Ein-Elternhaushalt",281,787
2018,121,"Saatlen",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",922,3765
2018,121,"Saatlen",12,"Kreis 12",10,"Paar mit Kind(ern)",107,407
2018,121,"Saatlen",12,"Kreis 12",11,"Patchwork-Haushalt",20,70
2018,121,"Saatlen",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",128,525
2018,121,"Saatlen",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",59,293
2018,121,"Saatlen",12,"Kreis 12",14,"Generationenhaushalt",27,140
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",1,"Einpersonenhaushalt",2396,2396
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",4,"Zweipersonenhaushalt",725,1450
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",5,"Ehepaar ohne Kinder",744,1488
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",9,18
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",7,"Ein-Elternhaushalt",295,699
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",797,2941
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",9,"Eingetragenes Paar mit Kind(ern)",1,3
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",10,"Paar mit Kind(ern)",76,275
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",11,"Patchwork-Haushalt",21,71
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",273,905
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",104,473
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",14,"Generationenhaushalt",41,207
2018,122,"Schwamendingen-Mitte",12,"Kreis 12",15,"Familien-Verbund",1,5
2018,123,"Hirzenbach",12,"Kreis 12",1,"Einpersonenhaushalt",2245,2245
2018,123,"Hirzenbach",12,"Kreis 12",4,"Zweipersonenhaushalt",630,1260
2018,123,"Hirzenbach",12,"Kreis 12",5,"Ehepaar ohne Kinder",751,1502
2018,123,"Hirzenbach",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",5,10
2018,123,"Hirzenbach",12,"Kreis 12",7,"Ein-Elternhaushalt",374,931
2018,123,"Hirzenbach",12,"Kreis 12",8,"Ehepaar mit Kind(ern)",1153,4400
2018,123,"Hirzenbach",12,"Kreis 12",10,"Paar mit Kind(ern)",108,396
2018,123,"Hirzenbach",12,"Kreis 12",11,"Patchwork-Haushalt",41,132
2018,123,"Hirzenbach",12,"Kreis 12",12,"Wohngemeinschaft ohne Kinder",225,765
2018,123,"Hirzenbach",12,"Kreis 12",13,"Wohngemeinschaft mit Kind(ern)",98,532
2018,123,"Hirzenbach",12,"Kreis 12",14,"Generationenhaushalt",49,242
2019,11,"Rathaus",1,"Kreis 1",1,"Einpersonenhaushalt",1143,1143
2019,11,"Rathaus",1,"Kreis 1",4,"Zweipersonenhaushalt",269,538
2019,11,"Rathaus",1,"Kreis 1",5,"Ehepaar ohne Kinder",168,336
2019,11,"Rathaus",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",11,22
2019,11,"Rathaus",1,"Kreis 1",7,"Ein-Elternhaushalt",63,140
2019,11,"Rathaus",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",122,454
2019,11,"Rathaus",1,"Kreis 1",9,"Eingetragenes Paar mit Kind(ern)",1,3
2019,11,"Rathaus",1,"Kreis 1",10,"Paar mit Kind(ern)",19,71
2019,11,"Rathaus",1,"Kreis 1",11,"Patchwork-Haushalt",6,20
2019,11,"Rathaus",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",83,296
2019,11,"Rathaus",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",17,67
2019,11,"Rathaus",1,"Kreis 1",14,"Generationenhaushalt",1,4
2019,12,"Hochschulen",1,"Kreis 1",1,"Einpersonenhaushalt",121,121
2019,12,"Hochschulen",1,"Kreis 1",4,"Zweipersonenhaushalt",33,66
2019,12,"Hochschulen",1,"Kreis 1",5,"Ehepaar ohne Kinder",23,46
2019,12,"Hochschulen",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",4,8
2019,12,"Hochschulen",1,"Kreis 1",7,"Ein-Elternhaushalt",9,20
2019,12,"Hochschulen",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",17,65
2019,12,"Hochschulen",1,"Kreis 1",10,"Paar mit Kind(ern)",3,10
2019,12,"Hochschulen",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",9,37
2019,12,"Hochschulen",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",9,42
2019,13,"Lindenhof",1,"Kreis 1",1,"Einpersonenhaushalt",360,360
2019,13,"Lindenhof",1,"Kreis 1",4,"Zweipersonenhaushalt",95,190
2019,13,"Lindenhof",1,"Kreis 1",5,"Ehepaar ohne Kinder",62,124
2019,13,"Lindenhof",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",4,8
2019,13,"Lindenhof",1,"Kreis 1",7,"Ein-Elternhaushalt",24,56
2019,13,"Lindenhof",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",33,125
2019,13,"Lindenhof",1,"Kreis 1",10,"Paar mit Kind(ern)",7,22
2019,13,"Lindenhof",1,"Kreis 1",11,"Patchwork-Haushalt",1,6
2019,13,"Lindenhof",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",20,72
2019,13,"Lindenhof",1,"Kreis 1",13,"Wohngemeinschaft mit Kind(ern)",5,25
2019,14,"City",1,"Kreis 1",1,"Einpersonenhaushalt",127,127
2019,14,"City",1,"Kreis 1",4,"Zweipersonenhaushalt",41,82
2019,14,"City",1,"Kreis 1",5,"Ehepaar ohne Kinder",40,80
2019,14,"City",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",3,6
2019,14,"City",1,"Kreis 1",7,"Ein-Elternhaushalt",11,29
2019,14,"City",1,"Kreis 1",8,"Ehepaar mit Kind(ern)",46,174
2019,14,"City",1,"Kreis 1",10,"Paar mit Kind(ern)",8,27
2019,14,"City",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",20,70
